\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
15813,RT @Heart_LessGirl: I know how in the moment people can be. Especially guys. So excuse me for not trusting you being fucked up around hoes.\,1,1,0.435432997
1280,les vegans sont-ils contre l'avortement ?,0,1,0.435493153
14269,Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch\,1,1,0.435533814
14338,RT @1RudeAssNinja: @Yung_N_GettinIt @carleycarllz bro don't argue with these rejected ass Disney models bitches better go play in some food&#8230;\,1,1,0.435541141
19082,RT @bjs5555: ELECT Democratic Nominee Charlie Hardy @runwithcharlie to U.S. Senate. #WY Defeat TEA Mike Enzi. #TNTweeters #CIR http://t.co&#8230;\,2,2,0.435553689
11257,I think you a fat bitch if I never see Ya body on the TL and you got nothing but neck up avi's\,1,1,0.435580955
2841,@CapoDaAssHole yea he coming back him big rod doing something for that hoe\,1,1,0.435588801
3366,"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.\",0,1,0.435590931
20237,RT @olmelonhead: bitches be acting different! &#128514; buuut it's cool! &#128129;\,1,1,0.435593291
24137,bitch u kno my game tight\,1,1,0.435729238
23729,You are a bitch. #CallEmLikeISeeEm\,1,1,0.435768676
17484,RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible\,1,1,0.43582328
19007,RT @austdun: bitch we them boys\,1,1,0.435840265
8364,Both of them hoes losers and need to hit the gym\,1,1,0.435957385
16752,RT @MarkAdkins2: #projectdrugs&amp;bitches\,1,1,0.435965587
14495,RT @AlmightyAlijah: Told yo bitch get on her knees I don't want no sex&#128526;&#128175;\,1,1,0.435997999
5320,@WyattNuckels @DarienDaywalt hear that you dumb bitch he said no one likes you!!!!! #ohshitnigga\,1,1,0.436004727
18380,RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.\,1,1,0.436061418
795,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE\,2,2,0.436159907
16204,RT @JoeBudden: She&#8217;s not a hoe cuz she&#8217;s not attainable to u bro.\,1,1,0.436160581
24570,im a hoe for forgetting my umbrella\,1,1,0.436169558
22757,Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES\,1,1,0.436169613
20925,Ready to bounce out dis bitch\,1,1,0.436173259
16711,RT @MLPerkinsJr: Overtime bitches.\,1,1,0.436277233
6853,@mel0_yell0w ain't that a bitch.\,1,1,0.43632298
6147,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix.\",2,2,0.436383647
22197,These bitches love sodaa\,1,1,0.436386315
19191,"RT @cocaLove_: All it takes is one female to change that nigga, but it takes 100 niggas to change that hoe http://t.co/u0FdWrv17y\",1,1,0.436473606
21871,That nigga @WALEDAyDAy24 so trash\,1,1,0.436526408
7292,@stonethegreat23 niqqa that's every white person just because some might seem down to earth don't mean there not gonna use nigger against us\,1,1,0.43653037
8612,Cants da coloreds and da white folk gets along? We all be da same cept da colored men gots da bigga dicks\,1,1,0.436558692
2355,rt @user @user @user parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune conna,1,1,0.43659775
1184,eh les 2002-03 de tl sur vie allez jamais en stmg que des cas sociaux et des rebeus en survêt c'est des giga débile,0,1,0.436726242
3372,@user @user colisse que c'est un attardé! excusez le sacre mais je ne suis plus capable de voir ce débil… @url,1,1,0.436758833
10959,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.\",2,2,0.436774416
17259,RT @Partyprobs: If you open a beer and don't finish it you are what is known as a little bitch\,1,1,0.436782031
2783,@user dis toi j'essaie de faire un meme de moi même je suis un attardé,0,1,0.436849095
8019,Apparently not wanting to trade your Nitro M4 in CSGO makes you a collossal faggot.\,1,1,0.436918976
2610,ah ouin t’es contre l’avortement sais-tu c’est quoi une vasectomie,0,1,0.436945776
2518,@user @user possible. mais y'a vlà les renois de 2m à cergy ptdrrr donc j'sais ap,1,1,0.436972362
3593,@user @user @user @user t’es débile ou juste retardé ?,1,1,0.437120869
1144,&#8220;@BEARly_sober Hoes really do b birds man &#128557;&#8221;this new to you?\,1,1,0.437121335
14018,Only negro to keep adding baby fat as they got older.\,1,1,0.437152536
2106,le président mongol arrive en #azerbaïdjan @url,1,1,0.437200903
2,!!!!!!! RT @UrKindOfBrand Dawg!!!! RT @80sbaby4life: You ever fuck a bitch and she start to cry? You be confused as shit\,1,1,0.437322863
4989,@Tanner_Harris_ I've been knowing fag\,0,1,0.437323602
4223,@Mids_areForkids lmao im bein foreal fuck all them bitches like that!\,1,1,0.437354545
12682,Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against\,2,2,0.437356237
3292,"@FuckTraVonn ahh I see, I'm still a rook about the knowledge of THE hoe. But I'm progressing.\",1,1,0.437360105
6127,@fairflattaxnow discredited by whom? Per the government the study is good and factual. Pay your bills moocher teabaggers and republicans\,2,2,0.437379179
23358,"Why don't you text your own mom, dumb bitch.\",1,1,0.437407069
19485,"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.\",1,1,0.437493596
5455,"@_DCorNothing_ @KyariesDa4 he should! I got tired of hearing how he can eat pussy 10,000 ways like damn &#128514;&#128514;\",1,1,0.437505838
1058,&#128555;&#128555;&#128555;&#128555;&#128555;&#128532;&#128532;&#128532;&#128532;&#128532;&#128532; this fucking bitch Rachel needs to die please\,1,1,0.437513066
14246,Pretty mother fucker pull up in a bitch likee\,1,1,0.437592728
20900,"RT!!""@Coolie_GBE300: You pussy whipped for only following @KimKardashian tho.... @kanyewest""\",1,1,0.437623209
5910,@cleggzta Ho ho ho.\,2,2,0.437752272
11165,"I should probs shave my spic stash soon, its kinda getting out of hand\",1,1,0.437868409
4554,@Poffalicious hell no man I'm retarded good at situps.. that run was weak tho\,1,1,0.437902543
11537,I'm coming for that no 1 spot nigguh @Nichollsodeon\,1,1,0.437996416
2289,mdr cest les renois ça. toute les cérémonie avant le mariage se passe la maison @url,2,2,0.438067528
17292,RT @Pinkypromise_12: Lmao these niggas act like lil bitches\,1,1,0.43809835
9843,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him\,1,1,0.438108313
15577,RT @Food_BibIe: Oreo Ice Cream Cake http://t.co/sW0A1HQhyy\,2,2,0.438115883
20520,RT @stripsofgabby: &#128514;&#128514;&#128514;&#128128;&#8220;@SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.&#8221;\,1,1,0.438193334
3536,@ICBC_World214 lol nigga just walk in that hoe looking for girls don't even wanna buy nothing\,1,1,0.438255682
4003,@user @user en fait la violence fait tellement partie de l’adn de l’extrême gauche depuis les bolchevik… @url,1,1,0.438317628
15814,"RT @Heartlle: i don't like girls that've been around &#128564;, niggas really be cuffin' community pussy.\",1,1,0.438388214
3834,@user @user @user @user @user @user @user c une attardé… @url,1,1,0.43845198
1604,&#8220;@Tinypinkisboss: can't stand a playin ass nigga&#9995;&#8221;bitch*\,1,1,0.438463541
18302,RT @Tylar____: Man this hoe Heaven stay taking all day\,1,1,0.4384648
25264,you a pussy ass nigga and I know it nigga.\,0,1,0.438521421
3158,Ça l’air sympa de pas être une sale arabe @url,2,2,0.438546685
23228,When you catch yo bitch sending nudes to another nigga...\,1,1,0.438557997
13360,My goal one day is to own a nice Rolex and wear that hoe everyday\,1,1,0.438570125
1834,&#8220;@itsWhittyTitty: I used to be that fat bitch everybody made fun of look at me now&#8221; I was made fun of for being ugly &#128589;\,1,1,0.43858035
23172,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.\,2,2,0.438606096
21256,Shoulda put retard mikey on AHS freakshow\,1,1,0.43864857
2536,les arabes vont dire c’est l’oeil des gens @url,0,1,0.43870402
20100,"RT @metroadlib: i thank every broad in the universe who takes that step forward &amp;puts colored contacts in her eyes.\
that's one less person &#8230;\",2,2,0.438747801
19607,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;\,2,2,0.438777169
14151,Peter Pan that ho never land that ho\,1,1,0.438817767
2023,@user @user @user @user @user du terrorisme intellectuel et des leçons de mora… @url,1,1,0.43887077
4711,@Rosie @politicususa only 3 1/2 yrs till next pres. bitches bout what o-dumb-a left her/him\,1,1,0.43891636
6452,@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite\,0,1,0.438946517
12110,In two months tho hoe\,1,1,0.438976846
3046,@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape&#128517;&#128514;\,1,1,0.439022608
6272,"@hiyathanda_alps ""that hoe over there""\",1,1,0.439027207
22549,This is why @chrisbrown is a dumb ass hoe http://t.co/VeyjlYXHzt\,1,1,0.439037999
12725,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi\",2,2,0.439060813
19966,RT @lildurk_: Ima pull up eat the pussy and dip\,1,1,0.439082873
9110,Drop it down for a niggah\,1,1,0.439147154
8667,Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd\,2,2,0.439219696
3119,"@DizzyBala man both them get around a lot, bunch of hoes.\",1,1,0.439271545
367,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard\",1,1,0.439458557
6448,@jmac_au @Brocklesnitch at least that one dude had the guts to @ me. If you don't like my opinion qquit being a bitch and keep scrolling&#128076;\,1,1,0.439508623
1722,&#8220;@_xCianna: I don't like Popeye's spicy chicken &#128545;&#8221; them bitches be on 10 boa you trippen\,1,1,0.439672496
15589,RT @FreddyAmazin: How can anyone hate Charlie Sheen http://t.co/NiEJirYg7u\,2,2,0.439714157
3115,@user accueillir 58 migrants c'est sans fin ça appellera la venue d'autres migrants et vous le savez très… @url,2,2,0.439774698
9042,Don't get a mf attitude bitch. I'm not about to justify shit.\,1,1,0.439784744
14603,RT @BCniggas: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas\,1,1,0.439823968
2245,1 thang i know these bitches come n go so keep em out your bussiness\,1,1,0.439836089
594,"""Well bitch, biology said..."" &#128514;&#128514;&#128514;\",1,1,0.439908039
910,*mongol,1,1,0.440006996
4847,@SinexDerek those guys are pussies &#128527;&#128079;\,1,1,0.440017596
14601,"RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE\",2,2,0.440101261
19104,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money\,2,2,0.440109353
895,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz\",1,1,0.440132761
11274,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa.\",2,2,0.440138073
16916,RT @Mr_JSmart24: So damn sick of that damn lie smfh&#8230;Skinny girls look like iphones when they jeans come off bitch stop lying!!\,1,1,0.440160785
2466,@Alludra_AIE just remember to keep the skirt dark colored. It camouflages all that pan dimensional gore\,2,2,0.440242115
14480,"RT @AlexisDiamond_: With his bitch ass , buut thaats bae kinda lol (:\",1,1,0.440297274
25200,who's pussy better then a crazy bitch?\,1,1,0.440306864
1076,&#128563; RT @UBoyRock17: &#128557;&#128557;&#128557; these hoes selfish\,1,1,0.44031058
7039,@politicsofamy puss or pussy?\,1,1,0.440375029
2900,@ChaseManhatttan you become retarded\,1,1,0.440396488
20231,RT @ohhdatsbrucie: I can't be worried bout no bitch cause that bitch could be somewhere sucking dick\,1,1,0.440419491
15261,RT @DailyRapFacts: .@YG is the voice behind @DJmustard&#8217;s &#8220;Mustard on the beat hoe\,1,1,0.44060687
20741,"RT @vodkapapixo: ""@Weed_Cloudz: ""6 God"" by Drake is trash"" thank you\",1,1,0.440931299
348,"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg""\",2,2,0.440991136
1063,"&#128557; RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!\",1,1,0.441000758
4474,"@OnlyHipHopFacts ""don't get head from hoes with overbites"" @ScHoolBoyQ\",1,1,0.441028284
19767,RT @jcash___: Bradshaw ain't no hoe\,1,1,0.441120791
17184,"RT @Oh_YeaBoo: Ion like bitches that do slick shit , just be straight up nd let me know wassup &#128129;&#128175;\",1,1,0.441136208
23459,"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !!! Tomorrow will be epic!!\",1,1,0.441212028
20070,"RT @marrybel_: maybe yall hoe ass niggas should start considering girls feelings shiii, think about if a nigga is doing what you're doing, &#8230;\",1,1,0.441270861
1593,"&#8220;@TheDukeKnight: Typical hoe costumes:\
1. Cat\
2. Nurse\
3. Bunny\
4. Police officer\
5. Themselves&#8221;&#128129;\",1,1,0.441273481
3013,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny\,1,1,0.441276513
18638,RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story\,2,2,0.441349395
21183,She got me like fuck that bitch\,1,1,0.441373638
20088,"RT @mckinley719: ""@wizkhalifa: Pretty bitches rep Taylor Gang"" #Hollah lmfaoo\",1,1,0.441472348
17237,RT @PRETTYGIRLNEICE: Yes Mimi bitch yo dumb ass got played\,1,1,0.441480701
5651,"@alexnolan1990 @claddos @takutaneka @regankelly91 ill give you a tip, beware of the ugly birds who hide behind massive lensed sunnies!\",2,2,0.441578801
19321,RT @doddynyc: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya\,1,1,0.441645293
11018,I love when the pussy smacking an it sound like u mixing spaghetti&#128541;\,1,1,0.441656341
13134,"Me: ""Mom, honestly, thank you for making me a bad bitch."" \
Mom: ""You've gotta stop.""\",1,1,0.441819503
20799,"RT @xDSmooth: #shoutout to that niggah @1BookieG \
Go follow\",1,1,0.44183767
22632,This wigga didn't follow me back.. Smh\,1,1,0.441869053
7990,Annie.. You crazy hoe &#128514;&#128514;&#128514;\,1,1,0.441918079
22972,"Watchu smiling in da can foe nigguh,\",1,1,0.44200201
9590,"Fucking lying cunts man, gotta love them\",1,1,0.442054037
1782,@user j’avoue souffre trop nous étudiants renois. force à toi est ensemble !!! @url,2,2,0.44211527
2462,@AllFucksGiven_ like a hoe gettin dick all day and then tonight she gettin more\,1,1,0.442162106
20461,RT @silent_musings: Over-thinking can and will fuck up the simplest things. Lighten up bitches.\,1,1,0.442223132
