\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
13415,My new bitch finer than a mf but I don't understand shit she say &#128585;\,1,1,0.465883592
6719,@kyleefagnola call him a cock blocking faggot\,0,1,0.465946108
227,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG\",1,1,0.465992273
10613,I got 7 A's &amp; a B on my progress report &amp; I still be touchin Bands &#128514;&#128557; bitch get like me &#128527;&#128175;\,1,1,0.466007842
5262,@WHSVGrantCruise birds of a feather. You stand with PETA. I stand with sanity.\,2,2,0.466049748
14069,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas\,2,2,0.466084232
24477,i gotta team of hoes like pat summit..\,1,1,0.466225667
10722,"I hate bitches that wear those fake ass ray bans, they're only $100 stop being cheap.\",1,1,0.466267752
12724,"Like , hoes ain't gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!\",1,1,0.466365963
8565,Can't be a major nigga with a minor hoe\,1,1,0.466376975
22659,Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!\,1,1,0.466383656
19251,"RT @dallywaggz12: I may be a bitch, but least I keep it real.\",1,1,0.466496476
3099,@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me\,1,1,0.466589716
2953,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang\,1,1,0.466598784
24591,"ion sell vics no mo\
ion drink lean no mo\
bitch ion even smoke tree no mo\",1,1,0.46670037
22838,Ugh like I hate when my momma get to talking all proper like bitch stfu.\,1,1,0.466702608
11390,"I wish twitter had a ""stalk this bitch"" button\",1,1,0.466760986
10586,"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De\",1,1,0.466775875
363,"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies\",1,1,0.466836313
17051,RT @NoBeeetch: Just annouced to my hoes who I'm drafting first round for cuffing season http://t.co/o1A0OqaXUt\,1,1,0.466839648
16916,RT @Mr_JSmart24: So damn sick of that damn lie smfh&#8230;Skinny girls look like iphones when they jeans come off bitch stop lying!!\,1,1,0.466841205
19460,"RT @gamma_ray239: The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria http://t.co/kEUI4XetTd\",1,1,0.46687674
10647,I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes\,1,1,0.466878558
16851,"RT @MindCertified: If you're a hoe, don't expect princess treatment...\",1,1,0.466942634
1582,&#8220;@TedOfficialPage: Fucked your bitch and left her like... http://t.co/x41Q6LUH37&#8221;&#128553;&#128553;&#128514;\,1,1,0.466953283
2565,@AwwYeahMaddie you're our bitch though\,1,1,0.467006572
21720,TCBY with these hoes &#128149; || @arabellaann @jackireininga http://t.co/aUVQnOGvdY\,1,1,0.467096301
435,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday\",1,1,0.467122842
21101,"Seconds from the end, what's it gonna be, pull the trigger bitch.\",1,1,0.467202377
16356,"RT @KevinHart2ReaI: bitches love ""body party"" &#128571;&#128166;&#128069;&#128068;&#128525;&#128149; but when it's time to take da dick, the party canceled &#128581;&#127814; FALSE ADVERTISING ASS BITCHES\",1,1,0.467207963
14451,"RT @AdamWeinstein: Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...\",2,2,0.467226993
12481,Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr\,1,1,0.467247767
8658,Charlie Daniels couldve done a better job! #MNF\,2,2,0.467257913
19118,"RT @bugattibeez: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;\",1,1,0.467273049
7324,@taylanicolexo you're just a pussy.\,1,1,0.467323791
11082,I never seen a Asian or Chinese bitch pregnant ..shit I throught they kids just spawn like call of duty &#128514;&#128557;\,1,1,0.467390304
24733,my drugs are green my bitches white\,1,1,0.467439141
16407,RT @KingHorseDick: Jody was really a pussy tho. He let some lil niggas jump him and take his bike. Old head sonned him in front of his mama&#8230;\,1,1,0.467569079
13205,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh\,1,1,0.467598518
9742,Gonna drink and talk about bitches that I've almost had.\,1,1,0.467604079
24539,"if bitches wanna nigga, get off the couch and go fine one&#128129;\",1,1,0.46760514
14898,"RT @CBurrAndJamal: Mom: ""What happened to ___ *insert old friend name*? You used to be close."" Me: ""Fuck that bitch.""\",1,1,0.467615916
3629,"@ItsNotHarold I'll try tomorrow RT @Harold: Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself\",1,1,0.467677243
8437,Bruh. Sasuke and Sakuras daughter gonna be a bad Uchiha bitch\,1,1,0.467824104
11142,I roll a blunt better than the bitches in Havana ! Cause I'm the king round here !\,1,1,0.467836732
3426,@Halfbakd_Kitten ill finger ur tight pussy so slowly you'll be moaning my name bby\,1,1,0.46787581
6599,@kieffer_jason @zach_smith98 @NathannDevlin so why the fuck are still talking shit. You acting like a pussy ass nigga\,0,1,0.467878597
3036,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch\,1,1,0.467903403
13976,One of @Mark_Schlabach best looks too. RT @McMurphyESPN: Charlie Weis couple months ago hanging w/Nelly http://t.co/yWvVg51z6w\,2,2,0.467969784
11907,If you a top notch bitch lemme here you holler. (:\,1,1,0.468073052
7635,A dyke who wears strap ons can't brag to me that she beats the pussy better than me because her dildo can't cum and make her stop.\,1,1,0.468082933
19653,"RT @iamyaokhari: ""@Tyga: That ain't my hoe.""\
\
This is the same man that wants to be ""Godly""....\",1,1,0.468090631
16905,"RT @MrNationWide: fake eyelashes are okay if they look natural, but some of you bitches look like you gonna take flight if you blink too fa&#8230;\",1,1,0.468100256
15380,RT @DonDelarente: I think if Biggie saw Kandi Burress today he would change his mind about not fuxing one of those ugly as Xscape bitches\,1,1,0.468127609
1251,"&#8220;@DickFurari: HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. http://t.co/H0JGORtnF8&#8221;\
\
- Dis be heaven fo a colored man\",0,1,0.468192512
10389,I can't entertain these hoes or these broke niggas\,1,1,0.468195496
9350,Finally done wif mock regents &#128524;\,2,2,0.468198525
10354,I bet u John Elway gets way more pussy than John Dorsey.\,1,1,0.4682304
11700,I'm talkin bout superb punching. The ref wAs on some hoe shit against Carlton Haywood. Dude took a full minute of unanswered @Royceda59\,1,1,0.468263907
24487,i like chillin' with yo bitch I like fuckin' her\,1,1,0.468303888
23418,Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;\,0,1,0.468412759
8993,"Dis niga at da gas station trippin. Tol his bitch "" bitch who dnt wana ride wit a niga n a caddy on4s trued up bitch jus shut the fck up lol\",1,1,0.468468137
13534,Naw she not a hoe she just a Freeky Girl\,1,1,0.468485425
3255,@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe\,0,1,0.468544566
3066,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.\,1,1,0.468577089
13838,OHH&gt; #whine #whine #whine says my #faggot #ass #steroid CREAM FORGIVING #Giants&gt; Is #busterposey takin' shot from #barrybonds? Is that it?\,1,1,0.468580361
11848,If my friends don't wanna hangout my automatic response is to call them a bitch. Whoops.\,1,1,0.468584867
16536,RT @LeanandCuisine: Bitch you a hoe... check yo DMs &#8220;@NatalieeLeee: Can I get a new follower? &#128584;&#128586; http://t.co/mv4mkHEa1G&#8221;\,1,1,0.468617926
14149,Permanent slit in my eyebrow from when I tumbled down the bleachers when I was little.... I stayed in the ER\,2,2,0.468689439
21557,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey @Bekkalina13\,2,2,0.468691915
10538,"I dont give a single shit who you are, if you wear a suit and white cotton socks I am just going to assume you are functionally retarded.\",1,1,0.468701948
4431,@NumbersDnt_Lie Yeah them hoes straight ima grab that light blue pair\,1,1,0.468733849
10224,Hugs or Kisses? &#8212; Hugs. It gives you a warm fuzzy feeling. http://t.co/HRY3sVlwgs\,2,2,0.468883269
1309,&#8220;@GlitteredInPink: You gotta fuck every race just to see which dick/pussy you like the best.&#8221; thot\,1,1,0.469007056
20094,RT @mediacrooks: Report what u want. But physically chasing/hounding is uncivilised.. @AdityaRajKaul ..Also in case of Bansal/Gadkari @anil&#8230;\,2,2,0.469008993
780,#RuinAComedian @midnight Charlie Lapdance\,2,2,0.469068132
16110,RT @JamesAndDaniel: You can only call the Janoskians faggots if you're a Janoskianator\,1,1,0.469103897
10829,I heard she pops pussy on the low\,1,1,0.469143393
24567,ill call you bitch for short as a last resort and my first resort\,1,1,0.46917288
18566,"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.\",2,2,0.469183332
15900,RT @HtOwNzOuTLaW713: Keshawn Martin is soooooooooo fucking trash!!!\,1,1,0.469219281
12661,"Let a bitch try and set me up , she gone be stuck between a rock nd dis mufuckin Glock! MY BITCH BAD SHE TERRIBLE &#128044;\",1,1,0.469360414
20257,RT @paigelebeau1: It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;\,1,1,0.469382422
15689,RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.\,1,1,0.46940775
20253,RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya\,1,1,0.469460329
18602,RT @Youss_Mayer: &#8220;@SaddyBey: Fat bitch. What's her @? http://t.co/IZGkpcqIO0&#8221;&#128557;&#128514;&#128557;&#128557;&#128557;\,1,1,0.469467672
16303,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;\",2,2,0.469482942
12816,Lmao this bitch thinks she fancy with some michael kors\,1,1,0.469608273
9154,EXPOSED: Jihadi kidnap and murder handbook... and plan to infiltrate British Army and police http://t.co/gkP1vG6Pnw via @wordpressdotcom\,2,2,0.46978266
24475,"i got some retarded ass friends, but i love em tho they make my life nicer.\",1,1,0.469850018
25256,yet this nigga still checkin up on his old hoes.....\,1,1,0.469876694
521,"""It's never too late to tag a bitch.""- @CyFyre\",1,1,0.469911149
16556,"RT @Lexieeller: My timeline right now\
Ravens &#127944;\
Ravens &#127944;\
Ravens &#127944; \
Commercial tweet &#128514;\
Ravens &#127944;\
Ravens &#127944;\
Ravens &#127944;\
&amp; Some bitch talkin ...\",1,1,0.469915669
13957,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic\,2,2,0.469919292
13002,Lying bitch http://t.co/TCjHTFxBhc\,1,1,0.469921601
11033,"I mean. I guess I start using this again, since faggot Facebook blocked me for saying mean things to lady gaga\",1,1,0.46993762
17296,RT @PlMPCESS: im so fucking done with @sprint i fucking hate you guys and your insurance policy is trash and omg square the fuck up\,1,1,0.469958098
12579,"LA is the only place where you will see some of the baddest bitches in the world ...\
\
At the bus stop\",1,1,0.469973095
5404,@ZRexxx @SlowDollaz we take your bitch then recieve head from your mom\,1,1,0.470004133
422,"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck\",1,1,0.470043117
24765,"nigga relax lmao&#8220;@SouthsideVic: I cheat on my girl with regular bitches so this a no brainer. RT &#8220;""@artillery909: http://t.co/VNmdSAT7gS""&#8221;""&#8221;\",1,1,0.470070697
5129,"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit\",0,1,0.47009932
23010,We ran thru the bitch you fallin in love with!\,1,1,0.470114139
7320,@tay_waldon onlife yal niggas funny man lol Lonnie was suppose to get out of that bitch after he was up a band smh\,1,1,0.470147854
24243,dear michele bachman... shut the fuck up you crazy bitch.\,1,1,0.470158457
21412,So many hoes whipped you would have thought we were still in slavery\,0,1,0.470197268
8894,Dat hoe smelt like she was on her period &#128514;&#128514;&#128514;\,1,1,0.470224825
20287,"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""\
\
plea\",1,1,0.470264977
9090,"Drake T.I&#8220;@MsBTxo &#8220;@_sirhampton_ 3 Stacks, Kendrick RT @xHollywoodCourt: Name a rapper that alot of people like...but you think is trash&#8221;&#8221;\",2,2,0.470279948
17450,RT @RealKiddSmyllz: I wonder if I can sue a bitch 4wasting my mf time\,1,1,0.470337051
11459,I'll get so much pussy. http://t.co/2plTXgQiqE\,1,1,0.470417199
22368,Thinking about getting my nips pierced...\,1,1,0.470549149
3399,@GrizzboAdams @wyattnuckels this Friday at the c burg mall you gettin whipped like the bitches I fuck\,1,1,0.470560018
5075,@TheKinzieWells @chansdav all 3 :) haha. Because I'm #thinkingofyou and your #dirtylove sexxy bitch!!\,1,1,0.470621014
8138,Bad bitches hate broke niggaz.\,1,1,0.470789532
3379,@GossipCop jay-z and bey they will never be..jus trash\,2,2,0.470900468
14474,RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.\,1,1,0.470915105
3288,@FuckBoiRik hahahaha youza fuck wigger\,0,1,0.470927645
19711,RT @itsMeekMill: Unloyal girls turn good guys into assholes. And unloyal guys turn good women into bitches.\,1,1,0.470944413
17640,RT @SexualTruth: Eating your womans pussy is good for the soul.\,1,1,0.47098161
2839,@CapoDaAssHole naw where can I see that hoe at\,1,1,0.471188283
15670,RT @GMB_Ace: If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &#8252;&#65039;&#128554;\,1,1,0.471231465
1340,&#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice)&#8221; uhhee ( @ICEom laugh)\,1,1,0.471235153
15462,"RT @El_Grillo1: In the ME, the crow would eat the bear MT @webradius Obviously not in the ME MT @solemnwatch: Bear Saves Drowning Crow - An&#8230;\",2,2,0.471264096
25017,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life\,1,1,0.471299467
15936,RT @IScoutGirls: @verbally_abrupt bitch where u been\,1,1,0.471319769
3477,@HonorChrisKyle @_tony_soprano2 Amen on this tweet. 105 mm rockets from Victor Charlie leave a lasting impression.\,2,2,0.471334624
381,"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.\",1,1,0.471360243
20115,"RT @miilkkk: bitches came over, yeah we threw a party http://t.co/t0wnbyvLrZ\",1,1,0.47143099
13865,Oh I forgot we lived in the ghetto....#hoodrats\,2,2,0.471474522
661,"""when guys say ""Latinas &gt;"" they mean the Kim Kardashian looking girls not you bitches that shaped like a mini fridge &amp; smell like tortillas""\",1,1,0.471516532
17564,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;\",2,2,0.471548737
23961,You're just trash like sorry\,2,2,0.471594664
17647,RT @Sexualgif: this bitch was so ungrateful &#128553;&#128148; http://t.co/exbLrnsyZv\,1,1,0.471667183
21614,Stfu kenya! U make me sick. Lonely desperate bitch.\,1,1,0.471709232
16790,RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;\,1,1,0.471752742
520,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!\",1,1,0.471834572
